,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
122,UNIH,UNH,UNITEDHEALTH GP,UnitedHealth Group Incorporated,NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,731766,3,6324,2018-08-07,2018-08-07,DE,9900 BREN ROAD EAST,MINNEAPOLIS,MN,55343,9529361300,,9900 BREN ROAD EAST,MINNETONKA,MN,55343,UNITED STATES,X1,,,,,,,,,www.unitedhealthgroup.com,Investor_Relations@uhc.com,962473300,2018-07-31,,,,,,,,,,,2019-08-07,56086.0,42898.0,13188.0,598.0,,,,,,,,-8386.0,51882.0,4204.0,344.0,,,,,,,,,,,,,,,,-344.0,3860.0,850.0,3010.0,,,,,3010.0,,3010.0,,,3010.0,88.0,2922.0,,2922.0,3.1322,,,,3.1322,3.0406,2.98,3.0652,,,,3.0652,2.9756,2.98,4.3601,982.0,982.0,3860.0,3010.0,4802.0,4204.0,2018-08-07,21860.0,,,17646.0,,4286.0,,,,2842.0,46634.0,,,7906.0,,,31237.0,,,,64951.0,,,,,3883.0,107977.0,154611.0,2959.0,17527.0,,19339.0,,,,,,7228.0,,,14999.0,62052.0,32096.0,,,2095.0,,,1839.0,,5746.0,41776.0,103828.0,,10.0,,52363.0,,,-4080.0,,,50783.0,50783.0,154611.0,962.0,,-14168.0,2019-08-07,5934.0,1180.0,210.0,1390.0,-1021.0,,1263.0,2233.0,,2577.0,5052.0,,12376.0,-960.0,,-2636.0,,-2968.0,-2968.0,-134.0,-6698.0,2683.0,,2683.0,-2672.0,,-2672.0,-1588.0,2364.0,787.0,-78.0,,6387.0,11981.0,18368.0,358.0,-1588.0,,598.0,150.0,4007.0,-483.0,-866.0,,-866.0,961.0,982.0,3.04,2.98
123,UNIH,UNH,UNITEDHEALTH GP,UnitedHealth Group Incorporated,NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,731766,3,6324,2018-11-08,2018-11-08,DE,9900 BREN ROAD EAST,MINNEAPOLIS,MN,55343,9529361300,,9900 BREN ROAD EAST,MINNETONKA,MN,55343,UNITED STATES,X1,,,,,,,,,www.unitedhealthgroup.com,Investor_Relations@uhc.com,962034200,2018-10-31,,,,,,,,,,,2019-11-06,56556.0,42876.0,13680.0,611.0,,,,,,,,-8479.0,51966.0,4590.0,353.0,,,,,,,,,,,,,,,,-353.0,4237.0,953.0,3284.0,,,,,3284.0,,3284.0,,,3284.0,96.0,3188.0,,3188.0,3.4137,,,,3.4137,3.3139,3.24,3.3408,,,,3.3408,3.2431,3.24,-3.0801,983.0,983.0,4237.0,3284.0,5201.0,4590.0,2018-11-08,13849.0,,,18262.0,,3707.0,,,,2936.0,38754.0,,,8042.0,,,31929.0,,,,68201.0,,,,,4161.0,112333.0,151087.0,1500.0,18991.0,,19850.0,,,,,,2388.0,,,13648.0,56377.0,32053.0,,,2434.0,,,1769.0,,5858.0,42114.0,98491.0,,10.0,,54386.0,,,-4386.0,,,52596.0,52596.0,151087.0,962.0,,-15605.0,2019-11-06,9218.0,1791.0,385.0,2176.0,-984.0,,1745.0,2783.0,,-1621.0,1923.0,,13317.0,-1505.0,,-5824.0,,-3729.0,-3729.0,-187.0,-11245.0,1200.0,,1200.0,-2905.0,,-2905.0,-2454.0,466.0,-3693.0,-97.0,,-1718.0,11981.0,10263.0,512.0,-2454.0,,611.0,154.0,941.0,-545.0,-866.0,,-866.0,962.0,983.0,3.31,3.24
124,UNIH,UNH,UNITEDHEALTH GP,UnitedHealth Group Incorporated,NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,731766,3,6324,2019-02-12,2019-02-12,DE,9900 BREN ROAD EAST,MINNETONKA,MN,55343,9529361300,,9900 BREN ROAD EAST,MINNETONKA,MN,55343,UNITED STATES,X1,,300000.0,,300000.0,,11948.0,DELOITTE & TOUCHE LLP,Fair,www.unitedhealthgroup.com,investor_relations@uhc.com,959538500,2019-01-31,David S. Wichmann,Chief Executive Officer,Stephen J. Hemsley,Executive Chairman of the Board,John F. Rex,Chief Financial Officer,Steven H. Nelson,Executive Vice President,Thomas E. Roos,Chief Accounting Officer,2021-03-01,58417.0,44580.0,13837.0,637.0,,,,,,,,-8703.0,53920.0,4497.0,374.0,,,,,,,,,,,,,,,,-374.0,4123.0,959.0,3164.0,,,,,3164.0,,3164.0,,,3164.0,124.0,3040.0,,3040.0,3.2849,,,,3.2849,3.1562,3.1,3.2277,,,,3.2277,3.1012,3.1,-1.2004,982.0,982.0,4123.0,3164.0,5134.0,4497.0,2020-02-14,14324.0,,,18250.0,,3086.0,,,,3032.0,38692.0,12599.0,4141.0,8458.0,,,32510.0,,,,68235.0,,,,,4326.0,113529.0,152221.0,1973.0,16705.0,,19891.0,,,,,,2396.0,,,12244.0,53209.0,34581.0,,,2474.0,,,1908.0,,5730.0,44693.0,97902.0,,10.0,,55846.0,,,-4160.0,,,54319.0,54319.0,152221.0,960.0,,-13916.0,2021-03-01,12382.0,2428.0,609.0,3037.0,-1351.0,,1831.0,526.0,,-712.0,294.0,,15713.0,-2063.0,,-5997.0,,-4099.0,-4099.0,-226.0,-12385.0,4134.0,,4134.0,-3662.0,,-3662.0,-3320.0,-1517.0,-4365.0,-78.0,,-1115.0,11981.0,10866.0,638.0,-3320.0,,637.0,126.0,2396.0,-558.0,-866.0,,-866.0,963.0,983.0,3.16,3.1
125,VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2018-09-30,A,,2018,4,2018,3,F,10-K,2018,9,1403161,12,7389,2018-11-16,2018-11-16,DE,P.O. BOX 8999,SAN FRANCISCO,CA,94128,650-432-3200,,P.O. BOX 8999,SAN FRANCISCO,CA,94128,UNITED STATES,X1,,17000.0,,17000.0,,2458.0,KPMG LLP,Fair,http://usa.visa.com,ir@visa.com,2017018000,2018-11-09,Alfred F. Kelly,Chief Executive Officer and Director,Vasant M. Prabhu,Chief Financial Officer,James H. Hoffmeister,Global Corporate Controller and Chief Accounting Officer,Robert W. Matschullat,Independent Chair,Lloyd A. Carney,Director,2020-11-19,20609.0,,20609.0,613.0,,,,,5749.0,,,-1293.0,7655.0,12954.0,612.0,,,,,,,,,,,,,,464.0,,-148.0,12806.0,2505.0,10301.0,,,,,10301.0,,10301.0,,,10301.0,,10301.0,,10301.0,5.0273,,,,5.0273,5.0273,4.43,3.9834,,,,3.9834,3.9834,4.42,-8.7197,2329.0,1792.0,12806.0,10301.0,13556.0,12954.0,2019-11-14,13200.0,,,2790.0,,562.0,,,,1664.0,18216.0,5697.0,3225.0,2472.0,,,4082.0,,,,42752.0,,,,,1703.0,51009.0,69225.0,,183.0,,2168.0,3495.0,,,,,,,,5459.0,11305.0,16630.0,,,4618.0,,,,,2666.0,23914.0,35219.0,5470.0,,16678.0,11318.0,,,547.0,,-7.0,28536.0,34006.0,69225.0,2025.0,5.0,-8746.0,2020-11-19,10301.0,602.0,4477.0,5079.0,-70.0,,3.0,2212.0,,-4584.0,-2439.0,,12941.0,-718.0,,-196.0,,-2186.0,-2186.0,16.0,-3084.0,-1750.0,,-1750.0,-7028.0,,-7028.0,-1918.0,-94.0,-10790.0,-101.0,,-1034.0,12011.0,10977.0,327.0,-1918.0,,,,,,,,,2049.0,2586.0,5.03,3.98
126,VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2018-03-31,Q,,2018,2,2018,1,F,10-Q,201802,9,1403161,3,7389,2018-04-27,2018-04-27,DE,P.O. BOX 8999,SAN FRANCISCO,CA,94128,650-432-3200,,P.O. BOX 8999,SAN FRANCISCO,CA,94128,UNITED STATES,X1,,,,,,,,,http://usa.visa.com,ir@visa.com,2043914000,2018-04-20,,,,,,,,,,,2019-04-26,5073.0,,5073.0,153.0,,,,,1415.0,,,-169.0,1737.0,3336.0,153.0,,,,,,,,,,,,,,34.0,,-119.0,3217.0,612.0,2605.0,,,,,2605.0,,2605.0,,,2605.0,,2605.0,,2605.0,1.2676,,,,1.2676,1.2676,1.12,1.0042,,,,1.0042,1.0042,1.11,-11.0,2337.0,1798.0,3217.0,2605.0,4778.0,3336.0,2018-04-27,12603.0,,,3760.0,,592.0,,,,1581.0,18536.0,,,2366.0,,,2602.0,,,,43909.0,,,,,1629.0,50506.0,69042.0,,136.0,,3052.0,2601.0,,,,,,,,3762.0,9551.0,16624.0,,,5110.0,,,,,3654.0,25388.0,34939.0,5476.0,,16713.0,10192.0,,,1728.0,,-6.0,28627.0,34103.0,69042.0,2047.0,5.0,-9806.0,2019-04-26,5127.0,2913.0,-806.0,2107.0,-113.0,,-26.0,823.0,,-2189.0,-1505.0,,5729.0,-354.0,,-196.0,,-587.0,-587.0,,-1137.0,-1750.0,,-1750.0,-3747.0,,-3747.0,-948.0,-88.0,-6533.0,206.0,,-1735.0,12011.0,10276.0,153.0,-948.0,,1442.0,85.0,2916.0,-213.0,-490.0,,-490.0,2055.0,2594.0,1.27,1.0
127,VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2018-06-30,Q,,2018,3,2018,2,F,10-Q,201803,9,1403161,3,7389,2018-07-27,2018-07-27,DE,P.O. BOX 8999,SAN FRANCISCO,CA,94128,650-432-3200,,P.O. BOX 8999,SAN FRANCISCO,CA,94128,UNITED STATES,X1,,,,,,,,,http://usa.visa.com,ir@visa.com,2034252000,2018-07-20,,,,,,,,,,,2019-07-26,5240.0,,5240.0,152.0,,,,,1434.0,,,-769.0,2355.0,2885.0,155.0,,,,,,,,,,,,,,82.0,,-73.0,2812.0,483.0,2329.0,,,,,2329.0,,2329.0,,,2329.0,,2329.0,,2329.0,1.1411,,,,1.1411,1.1411,1.0,0.9034,,,,0.9034,0.9034,1.0,-8.8,2321.0,1784.0,2812.0,2329.0,4411.0,2885.0,2018-07-27,13388.0,,,2835.0,,545.0,,,,1723.0,18491.0,,,2387.0,,,2835.0,,,,42832.0,,,,,1630.0,49684.0,68175.0,,145.0,,2310.0,3256.0,,,,,,,,5223.0,10934.0,16627.0,,,4802.0,,,,,2494.0,23923.0,34857.0,5470.0,,16686.0,10426.0,,,741.0,,-5.0,27848.0,33318.0,68175.0,2035.0,5.0,-9514.0,2019-07-26,7456.0,4439.0,-938.0,3501.0,-82.0,,-18.0,1854.0,,-3246.0,-1492.0,,9465.0,-509.0,,-196.0,,-600.0,-600.0,,-1305.0,-1750.0,,-1750.0,-5469.0,,-5469.0,-1435.0,-90.0,-8744.0,-89.0,,-673.0,12011.0,11338.0,242.0,-1435.0,,1526.0,89.0,3736.0,-155.0,-487.0,,-487.0,2041.0,2578.0,1.14,0.9
128,VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2018-09-30,Q,,2018,4,2018,3,F,10-Q,201804,9,1403161,3,7389,2018-11-16,2018-11-16,DE,P.O. BOX 8999,SAN FRANCISCO,CA,94128,650-432-3200,,P.O. BOX 8999,SAN FRANCISCO,CA,94128,UNITED STATES,X1,,17000.0,,17000.0,,2458.0,KPMG LLP,Fair,http://usa.visa.com,ir@visa.com,2017018000,2018-11-09,Alfred F. Kelly,Chief Executive Officer and Director,Vasant M. Prabhu,Chief Financial Officer,James H. Hoffmeister,Global Corporate Controller and Chief Accounting Officer,Robert W. Matschullat,Independent Chair,Lloyd A. Carney,Director,2020-11-19,5434.0,,5434.0,163.0,,,,,1670.0,,,-195.0,2028.0,3406.0,150.0,,,,,,,,,,,,,,348.0,,132.0,3538.0,693.0,2845.0,,,,,2845.0,,2845.0,,,2845.0,,2845.0,,2845.0,1.3996,,,,1.3996,1.3996,1.24,1.1098,,,,1.1098,1.1098,1.23,0.4102,2306.0,1774.0,3538.0,2845.0,-431.0,3406.0,2019-11-14,13200.0,,,2790.0,,562.0,,,,1664.0,18216.0,5697.0,3225.0,2472.0,,,4082.0,,,,42752.0,,,,,1703.0,51009.0,69225.0,,183.0,,2168.0,3495.0,,,,,,,,5459.0,11305.0,16630.0,,,4618.0,,,,,2666.0,23914.0,35219.0,5470.0,,16678.0,11318.0,,,547.0,,-7.0,28536.0,34006.0,69225.0,2025.0,5.0,-8746.0,2020-11-19,10301.0,602.0,4477.0,5079.0,-70.0,,3.0,2212.0,,-4584.0,-2439.0,,12941.0,-718.0,,-196.0,,-2186.0,-2186.0,16.0,-3084.0,-1750.0,,-1750.0,-7028.0,,-7028.0,-1918.0,-94.0,-10790.0,-101.0,,-1034.0,12011.0,10977.0,327.0,-1918.0,,-3837.0,85.0,3476.0,-209.0,-483.0,,-483.0,2049.0,2586.0,1.4,1.11
129,VISA,V,VISA INC-A,Visa Inc.,NYSE,USD,2018-12-31,Q,,2019,1,2018,4,F,10-Q,201901,9,1403161,3,7389,2019-01-31,2019-01-31,DE,P.O. BOX 8999,SAN FRANCISCO,CA,94128,650-432-3200,,P.O. BOX 8999,SAN FRANCISCO,CA,94128,UNITED STATES,X1,,,,,,,,,http://usa.visa.com,ir@visa.com,2007377000,2019-01-25,,,,,,,,,,,2020-01-31,5506.0,,5506.0,159.0,,,,,1450.0,,,-180.0,1789.0,3717.0,145.0,,,,,,,,,,,,,,58.0,,-87.0,3630.0,653.0,2977.0,,,,,2977.0,,2977.0,,,2977.0,,2977.0,,2977.0,1.476,,,,1.476,1.476,1.3,1.1684,,,,1.1684,1.1684,1.3,4.1599,2291.0,1760.0,3630.0,2977.0,3876.0,3717.0,2019-01-31,13246.0,,,4528.0,,456.0,,,,1877.0,20107.0,,,2437.0,,,4132.0,,,,42450.0,,,,,2529.0,51548.0,71655.0,,124.0,,3890.0,3416.0,,,,,,,,5959.0,13389.0,16633.0,,,4835.0,,,,,2703.0,24171.0,37560.0,5464.0,,16540.0,11908.0,,,275.0,,-92.0,28631.0,34095.0,71655.0,2011.0,5.0,-8355.0,2020-01-31,2977.0,159.0,1613.0,1772.0,-200.0,,-46.0,1.0,,-1210.0,-1455.0,,3294.0,-157.0,,,,87.0,87.0,,-70.0,,,,-2345.0,,-2345.0,-572.0,-101.0,-3018.0,-68.0,,138.0,10977.0,11115.0,100.0,-572.0,,159.0,100.0,3294.0,-157.0,-572.0,,-572.0,2017.0,2548.0,1.48,1.17
130,BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,732712,12,4813,2019-02-15,2019-02-15,DE,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,212-395-1000,,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,X1,,144500.0,,144500.0,,630756.0,Ernst & Young LLP,Fair,www.verizon.com,michael.stefanski@verizon.com,4132046000,2019-01-31,Hans E. Vestberg,Chief Executive Officer,Matthew D. Ellis,Executive Vice President and Chief Financial Officer,Anthony T. Skiadas,Senior Vice President and Controller,Lowell C. McAdam,Director,Hans E. Vestberg,Director,2021-02-25,130863.0,55508.0,75355.0,21994.0,,,,,31083.0,,,,108585.0,22278.0,4833.0,,,,,,,,,,,,-186.0,,,2364.0,-2655.0,19623.0,3584.0,16039.0,,,,,16039.0,,16039.0,,,16039.0,511.0,15528.0,,15528.0,3.8854,,,,3.8854,3.7616,3.76,3.8817,,,,3.8817,3.758,3.76,8.3203,4132.0,4128.0,19623.0,16039.0,39681.0,22278.0,2020-02-21,2745.0,,,25102.0,1336.0,5453.0,,,,,34636.0,252835.0,163549.0,89286.0,,,671.0,,,,128519.0,,,,,11717.0,230193.0,264829.0,,22501.0,,,,,4259.0,,,,,,8239.0,37930.0,86670.0,,18599.0,33795.0,,,,,13922.0,172189.0,210119.0,,429.0,13437.0,43542.0,,6986.0,2370.0,353.0,,54710.0,54710.0,264829.0,4132.032999999999,,-73809.0,2021-02-25,16039.0,17403.0,1855.0,19258.0,-2667.0,-324.0,1777.0,,,37.0,-1177.0,219.0,34339.0,-16658.0,-1429.0,-230.0,,,,383.0,-17934.0,-3781.0,,-3781.0,,,,-9772.0,-1824.0,-15377.0,,,1028.0,2888.0,3916.0,,-9772.0,,,,,,,,,4128.0,4132.0,3.76,3.76
131,BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,732712,3,4813,2018-05-01,2018-05-01,DE,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,212-395-1000,,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,X1,,,,,,,,,www.verizon.com,,4131897000,2018-03-31,,,,,,,,,,,2019-04-26,31772.0,13255.0,18517.0,4324.0,,,,,6844.0,,,,24423.0,7349.0,1201.0,,,,,,,,,,,,-19.0,,,-75.0,-1295.0,6054.0,1388.0,4666.0,,,,,4666.0,,4666.0,,,4666.0,121.0,4545.0,,4545.0,1.1369,,,,1.1369,1.1075,1.11,1.1361,,,,1.1361,1.1066,1.11,13.77,4107.0,4104.0,6054.0,4666.0,11673.0,7349.0,2018-05-01,1923.0,,,22595.0,1285.0,5222.0,,,,,31025.0,246877.0,158955.0,87922.0,,,994.0,,,,132812.0,,,,,11763.0,233491.0,264516.0,,17052.0,,,,,6323.0,,,,,,8240.0,31615.0,112734.0,,20689.0,34414.0,,,,,12719.0,180556.0,212171.0,,429.0,13437.0,39974.0,,6992.0,3705.0,228.0,,52345.0,52345.0,264516.0,4131.897,,-80467.0,2019-04-26,4666.0,4324.0,-180.0,4144.0,,,,,,-2033.0,-2033.0,-129.0,6648.0,-4552.0,-970.0,-32.0,,,,269.0,-5285.0,150.0,,150.0,,,,-2407.0,941.0,-1316.0,,,47.0,2888.0,2935.0,,-2407.0,,4324.0,,6648.0,-4552.0,-2407.0,,-2407.0,4104.0,4107.0,1.11,1.11
132,BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,732712,3,4813,2018-07-31,2018-07-31,DE,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,212-395-1000,,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,X1,,,,,,,,,www.verizon.com,,4131935000,2018-06-30,,,,,,,,,,,2019-08-08,32203.0,13631.0,18572.0,4350.0,,,,,7605.0,,,,25586.0,6617.0,1222.0,,,,,,,,,,,,-228.0,,,360.0,-1090.0,5527.0,1281.0,4246.0,,,,,4246.0,,4246.0,,,4246.0,126.0,4120.0,,4120.0,1.0268,,,,1.0268,0.9964,1.0,1.0259,,,,1.0259,0.9954,1.0,19.0,4139.0,4135.0,5527.0,4246.0,10967.0,6617.0,2018-07-31,1750.0,,,23099.0,1102.0,4925.0,,,,,30876.0,249294.0,161513.0,87781.0,,,787.0,,,,132916.0,,,,,10943.0,232427.0,263303.0,,18560.0,,,,,5466.0,,,,,,8303.0,32329.0,109174.0,,19955.0,35069.0,,,,,13201.0,177399.0,209728.0,,429.0,13438.0,41657.0,,6990.0,3205.0,285.0,,53575.0,53575.0,263303.0,4131.936,,-79341.0,2019-08-08,8912.0,8674.0,105.0,8779.0,,,,,,-1538.0,-1538.0,280.0,16433.0,-7838.0,-1155.0,-38.0,,,,303.0,-8728.0,-2268.0,,-2268.0,,,,-4845.0,-752.0,-7865.0,,,-160.0,2888.0,2728.0,,-4845.0,,4350.0,,9785.0,-3286.0,-2438.0,,-2438.0,4135.0,4139.0,1.0,1.0
133,BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,732712,3,4813,2018-10-30,2018-10-30,DE,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,212-395-1000,,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,X1,,,,,,,,,www.verizon.com,,4132015000,2018-09-30,,,,,,,,,,,2019-10-30,32607.0,13331.0,19276.0,4377.0,,,,,7224.0,,,,24932.0,7675.0,1211.0,,,,,,,,,,,,-3.0,,,214.0,-1000.0,6675.0,1613.0,5062.0,,,,,5062.0,,5062.0,,,5062.0,138.0,4924.0,,4924.0,1.2239,,,,1.2239,1.1905,1.19,1.2227,,,,1.2227,1.1894,1.19,2.6001,4140.0,4136.0,6675.0,5062.0,12052.0,7675.0,2018-10-30,2538.0,,,24012.0,1270.0,5334.0,,,,,33154.0,252030.0,164566.0,87464.0,,,732.0,,,,132937.0,,,,,11275.0,232408.0,265562.0,,19342.0,,,,,6502.0,,,,,,8323.0,34167.0,106440.0,,19660.0,35712.0,,,,,13496.0,175308.0,209475.0,,429.0,13436.0,44091.0,,6987.0,3201.0,325.0,,56087.0,56087.0,265562.0,4132.015,,-76850.0,2019-10-30,13974.0,13051.0,448.0,13499.0,,,,,,-1944.0,-1944.0,715.0,26244.0,-12026.0,-1307.0,-39.0,,,,236.0,-13136.0,-3543.0,,-3543.0,,,,-7283.0,-1595.0,-12421.0,,,687.0,2888.0,3575.0,,-7283.0,,4377.0,,9811.0,-4188.0,-2438.0,,-2438.0,4136.0,4140.0,1.19,1.19
134,BEL,VZ,VERIZON COMM,Verizon Communications Inc.,NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,732712,3,4813,2019-02-15,2019-02-15,DE,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,212-395-1000,,1095 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,UNITED STATES,X1,,144500.0,,144500.0,,630756.0,Ernst & Young LLP,Fair,www.verizon.com,michael.stefanski@verizon.com,4132046000,2019-01-31,Hans E. Vestberg,Chief Executive Officer,Matthew D. Ellis,Executive Vice President and Chief Financial Officer,Anthony T. Skiadas,Senior Vice President and Controller,Lowell C. McAdam,Director,Hans E. Vestberg,Director,2021-02-25,34281.0,15291.0,18990.0,8943.0,,,,,9410.0,,,,33644.0,637.0,1199.0,,,,,,,,,,,,64.0,,,1865.0,730.0,1367.0,-698.0,2065.0,,,,,2065.0,,2065.0,,,2065.0,126.0,1939.0,,1939.0,0.4977,,,,0.4977,0.4673,0.47,0.49700000000000005,,,,0.49700000000000005,0.4666,0.47,-27.0498,4141.0,4137.0,1367.0,2065.0,4989.0,637.0,2020-02-21,2745.0,,,25102.0,1336.0,5453.0,,,,,34636.0,252835.0,163549.0,89286.0,,,671.0,,,,128519.0,,,,,11717.0,230193.0,264829.0,,22501.0,,,,,4259.0,,,,,,8239.0,37930.0,86670.0,,18599.0,33795.0,,,,,13922.0,172189.0,210119.0,,429.0,13437.0,43542.0,,6986.0,2370.0,353.0,,54710.0,54710.0,264829.0,4132.032999999999,,-73809.0,2021-02-25,16039.0,17403.0,1855.0,19258.0,-2667.0,-324.0,1777.0,,,37.0,-1177.0,219.0,34339.0,-16658.0,-1429.0,-230.0,,,,383.0,-17934.0,-3781.0,,-3781.0,,,,-9772.0,-1824.0,-15377.0,,,1028.0,2888.0,3916.0,,-9772.0,,4352.0,,8095.0,-4632.0,-2489.0,,-2489.0,4128.0,4132.0,0.46,0.46
